gene_id	gene_name	ac1_gene_length	ac_1	ac_2	ac_3	pr_1	pr_2	pr_3	prkm_pr_1	prkm_pr_2	prkm_pr_3	prkm_ac_1	prkm_ac_2	prkm_ac_3
bin.37_00001	hypothetical protein	423	121.733	13.1	75.83	42.585	16.945	60.73	76.0361756858647	11.8460497800975	50.7056019317737	88.8305268459205	10.4560828063779	71.5435513273708
bin.37_00002	hypothetical protein	528	1.877	2.765	2.249	1.219	4.919	1.53	2.176543340638	3.43881492288577	1.27745053442473	1.36967707104723	2.20695182897976	2.12187059126015
bin.37_00003	hypothetical protein	1160	0.914	1.872	0.981	0.208	1.053	0.375	0.371387214809437	0.736139888960911	0.313100621182532	0.666960491708669	1.494182214774	0.925546931981415
bin.37_00004	Transcriptional regulatory protein CusR	681	6.041	3.066	6.432	3.411	7.402	5.757	6.0903932197836	5.17465095734916	4.80672073639423	4.4082148035143	2.44720228124844	6.06841780479558
bin.37_00005	Sensor kinase CusS	1435	2.889	4.542	3.408	0.881	5.34	3.109	1.57303911657266	3.73313106082741	2.59581288335064	2.10814973801569	3.62530748905102	3.21535570254094
bin.37_00006	hypothetical protein	620	0.921	2.933	0.759	1.157	5.707	2.406	2.06584138237749	3.98969643523259	2.00885358550712	0.672068504227225	2.34104510466461	0.716095944315896
bin.37_00007	Propionyl-CoA carboxylase beta chain	348	44.615	55.94	65.885	22.454	122.138	105.572	40.091964044861	85.3852362373293	88.145756745286	32.5562826450572	44.6498681060137	62.160713163706
bin.37_00008	Acetyl-/propionyl-coenzyme A carboxylase alpha chain	1998	126.424	119.768	132.257	55.191	211.802	187.183	98.5443835218635	148.068281824975	156.285636199493	92.2536249494275	95.5957347751349	124.780897638192
bin.37_00009	tRNA-Ser(cga)	0	0	0	0	0	0	0	0	0	0	0	0	0
bin.37_00010	hypothetical protein	1027	11.349	16.941	15.207	4.541	23.622	15.369	8.10802568485409	16.513861782559	12.8321158585449	8.28154772472831	13.5218701391487	14.3473926550881
bin.37_00011	Multidrug resistance protein MdtN	1146	26.728	25.405	21.709	10.545	27.989	22.413	18.8282604815649	19.5667800115166	18.7133979268376	19.503851227997	20.2776170760328	20.4818535641025
bin.37_00012	Putative transport protein YdiK	1107	54.989	30.55	34.318	17.769	35.898	36.015	31.7268241343696	25.0958686931802	30.0701836583703	40.126357197558	24.3842236438813	32.3781035797535
bin.37_00013	hypothetical protein	241	3.34	2.098	3.841	2.881	5.319	3.698	5.14407002820186	3.71845020834101	3.08758959235467	2.43725168742555	1.67456959754052	3.62387947578044
bin.37_00014	hypothetical protein	444	1.241	1.529	1.309	2.758	1.737	2.482	4.92445162713666	1.21431622708937	2.07230864473345	0.905577647932667	1.22040844358411	1.23500604889263
bin.37_00015	hypothetical protein	187	1.759	2.086	1	0	7.214	1.578	0	5.0432223731852	1.31752741393609	1.28357057430585	1.66499150642017	0.943472917412248
bin.37_00016	hypothetical protein	706	1.499	3.422	4.064	1.594	3.961	2.016	2.84611163656847	2.76908841422048	1.68322893947729	1.09384439504518	2.73135231781871	3.83427393636338
bin.37_00017	hypothetical protein	212	22.83	5.076	12.472	6.166	11.981	7.869	11.0094883005528	8.37577588759798	6.57010343489424	16.6594179712351	4.05153254390642	11.7669942259656
bin.37_00018	Multidrug export protein AcrE	812	6.52	4.899	5.281	3.007	6.254	3.712	5.3690449756345	4.37209768809263	3.09927868221215	4.75774880299838	3.91025569988132	4.98248047685408
bin.37_00019	Efflux pump membrane transporter BepE	3158	3.574	3.038	4.655	1.425	4.735	4.363	2.5443595245358	3.31018269157637	3.64282136058503	2.60800524876015	2.42485340196764	4.39186643055401
bin.37_00020	Outer membrane protein OprM	1454	6.382	4.24	6.611	3.161	5.722	4.54	5.64401435582995	4.00018275843716	3.79060485378318	4.65704798477541	3.38425886252231	6.23729945701237
bin.37_00021	hypothetical protein	588	13.682	9.564	16.764	6.65	17.543	15.181	11.8736777811671	12.264104531853	12.6751480804587	9.9839753255558	7.63373862291589	15.8163799874989
bin.37_00022	hypothetical protein	468	32.269	30.972	52.528	28.132	44.105	39.724	50.2301208029763	30.833285662508	33.166957535613	23.5472079944716	24.7210531816134	49.5587454058306
bin.37_00023	hypothetical protein	2067	15.638	9.353	11.281	10.426	14.33	11.524	18.615784142323	10.0179341014339	9.62179082268665	11.4112999664553	7.4653238540498	10.6433179813276
bin.37_00024	hypothetical protein	228	1.452	0	0	0.421	0	0.915	0.751702006897946	0	0.763965515685377	1.05954773956344	0	0
bin.37_00025	hypothetical protein	784	0.661	1.564	1.136	1.087	1.499	1.209	1.94085530047047	1.0479332322435	1.00943640269248	0.482342324966554	1.24834454268512	1.07178523418031
bin.37_00026	hypothetical protein	687	1.282	1.184	0.852	0	0.322	0.194	0	0.225106404791466	0.161977388025096	0.935496006969927	0.945038323874154	0.803838925635235
bin.37_00027	DNA-directed RNA polymerase subunit beta'	4197	35.719	160.762	92.317	24.367	185.582	185.151	43.5076551118343	129.738188863384	154.589048300178	26.0647284500459	128.316090390757	87.0985893167465
bin.37_00028	30S ribosomal protein S12	378	261.659	395.624	138.241	101.235	559.37	209.31	180.756657169391	391.048974062739	174.760242719242	190.936778227569	315.776893449652	130.426639575987
bin.37_00029	30S ribosomal protein S7	471	184.603	378.947	130.488	68.692	463.633	217.31	122.650627690816	324.120365753669	181.439722637803	134.707776423299	302.465741315151	123.111894047289
bin.37_00030	Elongation factor G	2093	85.575	303.821	93.19	51.231	365.249	136.479	91.4737423168377	255.341270943099	113.951092475655	62.4454530393537	242.502101856224	87.9222411736474
bin.37_00031	putative protein/MSMEI_1241	1472	23.847	12.277	12.296	11.3	15.609	14.344	20.176324650705	10.912067926677	11.9763074939793	17.401539218574	9.79918539037415	11.600942992501
bin.37_00032	hypothetical protein	200	45.19	29.945	44.393	18.478	40.697	45.104	32.9927545925422	28.4507930304294	37.6589077808451	32.9758693876529	23.9013282165638	41.8835932226819
bin.37_00033	Sensor kinase CckA	1743	33.217	48.098	37.462	12.563	66.359	43.82	22.4314306713988	46.3907947688101	36.5868512539161	24.238978832699	38.3905855588675	35.3443824320976
bin.37_00034	Small-conductance mechanosensitive channel	882	30.11	49.883	34.181	12.817	76.879	43.198	22.8849515971757	53.7452027762829	36.067521690248	21.9717509905339	39.815326613019	32.248847790068
bin.37_00035	Serine-pyruvate aminotransferase	1129	45.86	42.81	37.886	12.815	55.944	41.606	22.8813805662641	39.1097910237694	34.7383051864544	33.4647791572862	34.1698400718349	35.7444149490804
bin.37_00036	Inner membrane protein YedI	962	22.299	25.363	23.074	8.843	33.599	21.838	15.7893131757685	23.4886648900263	18.233310307691	16.2719387358989	20.2440937571116	21.7696940963702
bin.37_00037	hypothetical protein	444	29.968	41.812	22.731	6.076	41.61	21.37	10.8487919095295	29.089060569481	17.8425607324552	21.8681313080146	33.3732621603261	21.4460828856978
bin.37_00038	hypothetical protein	318	24.421	42.758	25.346	4.517	46.487	22.204	8.06517331391454	32.498513787394	18.5388965139652	17.8203962450956	34.1283350103134	23.9132645647308
bin.37_00039	hypothetical protein	2209	11.138	10.066	12.401	3.778	14.998	13.057	6.74567739206756	10.4849250281441	10.9017461620808	8.12757763309754	8.03442210145037	11.7000076488293
bin.37_00040	L-2,4-diaminobutyrate decarboxylase	1427	7.444	6.484	9.154	3.737	12.291	8.712	6.67247125837916	8.59249323382579	7.27395363131257	5.43200645544784	5.17536190202704	8.63655108599172
bin.37_00041	hypothetical protein	678	40.342	38.064	47.198	13.407	42.555	45.885	23.9384057161063	29.749698931369	38.3109920078946	29.4382058605154	30.381705033738	44.5300347560233
bin.37_00042	hypothetical protein	617	25.966	22.319	26.141	13.751	24.995	35.527	24.5526230329065	17.4737098998841	29.6627353833381	18.9478075795485	17.8144513095838	24.6633255340736
bin.37_00043	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	699	85.621	43.873	43.815	26.691	57.17	45.742	47.6571930311475	39.9668731736897	38.1915963043503	62.4790199787614	35.0182993102456	41.3382658764176
bin.37_00044	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	480	37.348	22.625	28.19	15.927	28.317	28.202	28.4379046647591	19.7960809455898	23.546836582906	27.2534359347214	18.0586926331527	26.5965015418513
bin.37_00045	hypothetical protein	1027	6.786	11.199	8.589	2.745	14.794	11.313	4.90123992621107	10.3423110325619	9.44561953983461	4.95185327870353	8.93875353806305	8.1034888876538
bin.37_00046	hypothetical protein	1047	16.245	11.511	22.356	7.739	28.164	24.407	13.8181041125492	19.6891204489032	20.3782582965388	11.8542376234216	9.18778390719205	21.0922805416682
bin.37_00047	N-acetylmuramoyl-L-alanine amidase AmiD	975	105.989	46.376	80.234	40.611	66.467	93.745	72.5115681760867	46.4662962958831	78.2709806206838	77.3418769756128	37.0161294830978	75.6986060556543
bin.37_00048	hypothetical protein	909	99.326	81.619	104.162	42.891	110.068	127.276	76.582543415344	76.9472414987175	106.267185764341	72.479778774021	65.1461849292944	98.2740260234946
bin.37_00049	HTH-type transcriptional regulator CysB	918	4.875	4.962	3.821	2.904	5.949	4.147	5.18513688368559	4.15887578293301	3.46247540278389	3.55736586113759	3.96054067826314	3.6050100174322
bin.37_00050	hypothetical protein	777	58.45	48.364	94.13	35.306	88.477	60.546	63.0394086829902	61.8532278780575	50.5519738936468	42.6519045299471	38.6028999120351	88.8091057160149
bin.37_00051	Sulfite reductase [ferredoxin]	1710	67.087	70.44	95.688	54.302	148.999	100.165	96.9570602816444	104.163444743862	83.6312632553287	48.9544622617718	56.2233948764319	90.2790365213432
bin.37_00052	hypothetical protein	522	43.937	48.749	77.448	41.029	116.586	67.159	73.2579136366172	81.5038984752106	56.073398981327	32.0615351468313	38.9101970021462	73.0700905077438
bin.37_00053	Thioredoxin-dependent 5'-adenylylsulfate reductase	732	34.425	68.668	95.49	40.389	147.804	92.657	72.1151837448958	103.328034328565	77.3625713517596	25.120475850187	54.8090300876608	90.0922288836956
bin.37_00054	Sulfate adenylyltransferase subunit 2	921	24.474	49.748	64.252	28.429	132.843	73.982	50.7604188933532	92.868975564325	61.7701604168695	17.8590711970218	39.7075730879151	60.6200218895718
bin.37_00055	Aminopeptidase N	2671	10.766	20.842	12.837	6.339	28.732	16.049	11.3183824744087	20.0862025542497	13.3998716516225	7.85612325353996	16.6355479275212	12.111361840821
bin.37_00056	Thioesterase 1/protease 1/lysophospholipase L1	666	16.941	28.931	23.525	5.629	42.535	27.565	10.0506665007804	29.7357171670962	23.0149829943906	12.3621200109809	23.0919795168946	22.1952003821231
bin.37_00057	50S ribosomal protein L3 glutamine methyltransferase	894	15.826	33.507	24.896	8.025	42.954	29.837	14.3287615329122	30.0286351286106	24.9119552912619	11.5484865883823	26.7444249307866	23.4887017518953
bin.37_00058	Succinyl-diaminopimelate desuccinylase	1164	11.285	27.012	21.519	8.918	40.246	30.344	15.9232268349546	28.1355042460786	25.3352673311006	8.23484589598723	21.5602831118992	20.3025937097942
bin.37_00059	Twitching mobility protein	897	25.125	48.008	39.06	16.419	64.431	56.223	29.3163782690199	45.0429526929159	46.9425499326546	18.3341163612476	38.3187498754649	36.8520521541224
bin.37_00060	Endonuclease III	314	10.185	27.21	17.495	7.732	40.334	16.659	13.8056055043585	28.1970240088788	13.9091819954128	7.43215821449977	21.7183216153849	16.5060586901273
